Timestamp,URI,Method,Pricing,Elapsed Time,Identifier
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,2697.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,2130.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,2650.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,2611.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,2105.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,2262.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,1246.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,2236.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,2591.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,2484.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,1209.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,2697.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,2629.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,2454.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,2698.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,1245.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,2569.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,2134.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,2698.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,2698.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,1148.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,2454.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:22, /api/v1/auth/signin, POST, null,2373.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:23, /api/v1/auth/signin, POST, null,1551.0,/api/v1/auth/signin_POST_null
2025-01-20 12:47:25, /api/v1/pets, GET, BASIC,267.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:25, /api/v1/pets, GET, BASIC,234.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:25, /api/v1/pets, GET, BASIC,437.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:25, /api/v1/pets, GET, GOLD,702.0,/api/v1/pets_GET_GOLD
2025-01-20 12:47:25, /api/v1/pets, GET, BASIC,306.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,297.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,304.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,517.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,388.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,360.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,293.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,346.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,72.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,251.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, GOLD,614.0,/api/v1/pets_GET_GOLD
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,281.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,308.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,187.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, GOLD,231.0,/api/v1/pets_GET_GOLD
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,450.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, GOLD,189.0,/api/v1/pets_GET_GOLD
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,213.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,261.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,260.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,450.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,261.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,447.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,276.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,474.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,30.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,279.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,229.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,499.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, GOLD,242.0,/api/v1/pets_GET_GOLD
2025-01-20 12:47:26, /api/v1/pets, GET, GOLD,57.0,/api/v1/pets_GET_GOLD
2025-01-20 12:47:26, /api/v1/pets, GET, GOLD,59.0,/api/v1/pets_GET_GOLD
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,70.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, PLATINUM,180.0,/api/v1/pets_GET_PLATINUM
2025-01-20 12:47:26, /api/v1/pets, GET, GOLD,187.0,/api/v1/pets_GET_GOLD
2025-01-20 12:47:26, /api/v1/pets, GET, PLATINUM,432.0,/api/v1/pets_GET_PLATINUM
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,143.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:26, /api/v1/pets, GET, GOLD,183.0,/api/v1/pets_GET_GOLD
2025-01-20 12:47:26, /api/v1/pets, GET, PLATINUM,283.0,/api/v1/pets_GET_PLATINUM
2025-01-20 12:47:26, /api/v1/pets, GET, PLATINUM,323.0,/api/v1/pets_GET_PLATINUM
2025-01-20 12:47:26, /api/v1/pets, GET, PLATINUM,119.0,/api/v1/pets_GET_PLATINUM
2025-01-20 12:47:26, /api/v1/pets, GET, BASIC,258.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:27, /api/v1/pets/types, GET, BASIC,118.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:27, /api/v1/pets/types, GET, BASIC,728.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:27, /api/v1/pets/types, GET, GOLD,392.0,/api/v1/pets/types_GET_GOLD
2025-01-20 12:47:27, /api/v1/pets/types, GET, BASIC,327.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:27, /api/v1/pets/types, GET, BASIC,309.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:27, /api/v1/pets/types, GET, BASIC,230.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:27, /api/v1/pets/types, GET, BASIC,698.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:27, /api/v1/pets/types, GET, BASIC,284.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:27, /api/v1/pets/types, GET, PLATINUM,265.0,/api/v1/pets/types_GET_PLATINUM
2025-01-20 12:47:27, /api/v1/pets/types, GET, BASIC,71.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:27, /api/v1/pets/types, GET, GOLD,411.0,/api/v1/pets/types_GET_GOLD
2025-01-20 12:47:27, /api/v1/pets/types, GET, BASIC,565.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:27, /api/v1/vets/vademecum/illnesses, GET, GOLD,143.0,/api/v1/vets/vademecum/illnesses_GET_GOLD
2025-01-20 12:47:27, /api/v1/pets/types, GET, GOLD,633.0,/api/v1/pets/types_GET_GOLD
2025-01-20 12:47:27, /api/v1/pets/types, GET, BASIC,191.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:27, /api/v1/pets/types, GET, BASIC,39.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:27, /api/v1/pets/types, GET, BASIC,189.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:28, /api/v1/pets/types, GET, BASIC,259.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:28, /api/v1/pets/types, GET, BASIC,289.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:28, /api/v1/pets/types, GET, BASIC,148.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:28, /api/v1/pets/types, GET, BASIC,475.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:28, /api/v1/pets/types, GET, PLATINUM,8.0,/api/v1/pets/types_GET_PLATINUM
2025-01-20 12:47:28, /api/v1/pets/types, GET, BASIC,244.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:28, /api/v1/pets/types, GET, BASIC,227.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:28, /api/v1/pets/types, GET, BASIC,96.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:28, /api/v1/pets/types, GET, BASIC,193.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:28, /api/v1/pets/types, GET, BASIC,226.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:28, /api/v1/pets/types, GET, BASIC,348.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:28, /api/v1/pets/types, GET, GOLD,65.0,/api/v1/pets/types_GET_GOLD
2025-01-20 12:47:28, /api/v1/pets/types, GET, BASIC,349.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:28, /api/v1/vets/vademecum/illnesses, GET, GOLD,327.0,/api/v1/vets/vademecum/illnesses_GET_GOLD
2025-01-20 12:47:28, /api/v1/pets/types, GET, BASIC,237.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:28, /api/v1/pets/types, GET, GOLD,388.0,/api/v1/pets/types_GET_GOLD
2025-01-20 12:47:28, /api/v1/pets/types, GET, BASIC,191.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:28, /api/v1/pets/types, GET, PLATINUM,180.0,/api/v1/pets/types_GET_PLATINUM
2025-01-20 12:47:28, /api/v1/pets/types, GET, BASIC,189.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:28, /api/v1/pets/types, GET, BASIC,471.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:28, /api/v1/vets/vademecum/illnesses, GET, PLATINUM,213.0,/api/v1/vets/vademecum/illnesses_GET_PLATINUM
2025-01-20 12:47:28, /api/v1/pets/types, GET, GOLD,119.0,/api/v1/pets/types_GET_GOLD
2025-01-20 12:47:28, /api/v1/pets/types, GET, PLATINUM,307.0,/api/v1/pets/types_GET_PLATINUM
2025-01-20 12:47:28, /api/v1/pets/types, GET, BASIC,339.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:28, /api/v1/pets/types, GET, BASIC,165.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:28, /api/v1/pets/types, GET, BASIC,176.0,/api/v1/pets/types_GET_BASIC
2025-01-20 12:47:28, /api/v1/pets/types, GET, GOLD,264.0,/api/v1/pets/types_GET_GOLD
2025-01-20 12:47:28, /api/v1/pets/types, GET, PLATINUM,328.0,/api/v1/pets/types_GET_PLATINUM
2025-01-20 12:47:28, /api/v1/pets/types, GET, GOLD,35.0,/api/v1/pets/types_GET_GOLD
2025-01-20 12:47:29, /api/v1/pets, POST, BASIC,538.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:29, /api/v1/pets, POST, BASIC,744.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:29, /api/v1/pets, POST, BASIC,676.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:29, /api/v1/pets, POST, BASIC,710.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:29, /api/v1/pets, GET, GOLD,503.0,/api/v1/pets_GET_GOLD
2025-01-20 12:47:29, /api/v1/pets, POST, BASIC,460.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:29, /api/v1/pets, POST, PLATINUM,689.0,/api/v1/pets_POST_PLATINUM
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,712.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, PLATINUM,494.0,/api/v1/pets_POST_PLATINUM
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,449.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,335.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,511.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,874.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,544.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,537.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,94.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,79.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,240.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,500.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,254.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,667.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,938.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,357.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,133.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,567.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,522.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, GET, PLATINUM,556.0,/api/v1/pets_GET_PLATINUM
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,354.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, GOLD,371.0,/api/v1/pets_POST_GOLD
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,377.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,385.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,45.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, GOLD,358.0,/api/v1/pets_POST_GOLD
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,604.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,641.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, PLATINUM,601.0,/api/v1/pets_POST_PLATINUM
2025-01-20 12:47:30, /api/v1/pets, POST, GOLD,412.0,/api/v1/pets_POST_GOLD
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,368.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:30, /api/v1/pets, POST, BASIC,415.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:31, /api/v1/pets, POST, BASIC,668.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:31, /api/v1/pets, POST, PLATINUM,493.0,/api/v1/pets_POST_PLATINUM
2025-01-20 12:47:31, /api/v1/pets, POST, BASIC,511.0,/api/v1/pets_POST_BASIC
2025-01-20 12:47:31, /api/v1/pets, POST, GOLD,992.0,/api/v1/pets_POST_GOLD
2025-01-20 12:47:31, /api/v1/pets, POST, GOLD,751.0,/api/v1/pets_POST_GOLD
2025-01-20 12:47:31, /api/v1/pets, GET, BASIC,503.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:31, /api/v1/pets, POST, GOLD,838.0,/api/v1/pets_POST_GOLD
2025-01-20 12:47:31, /api/v1/pets, GET, BASIC,47.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:31, /api/v1/pets, GET, BASIC,436.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:31, /api/v1/pets, GET, BASIC,204.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:31, /api/v1/pets, GET, BASIC,232.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:31, /api/v1/pets, GET, BASIC,100.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:32, /api/v1/pets, GET, BASIC,306.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:32, /api/v1/pets/types, GET, GOLD,432.0,/api/v1/pets/types_GET_GOLD
2025-01-20 12:47:32, /api/v1/pets/types, GET, PLATINUM,458.0,/api/v1/pets/types_GET_PLATINUM
2025-01-20 12:47:32, /api/v1/pets, GET, PLATINUM,251.0,/api/v1/pets_GET_PLATINUM
2025-01-20 12:47:32, /api/v1/pets, GET, BASIC,97.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:32, /api/v1/pets/{id}, GET, PLATINUM,695.0,/api/v1/pets/{id}_GET_PLATINUM
2025-01-20 12:47:32, /api/v1/pets, GET, BASIC,195.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:32, /api/v1/pets, GET, BASIC,321.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:32, /api/v1/pets, GET, BASIC,378.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:32, /api/v1/pets, GET, GOLD,282.0,/api/v1/pets_GET_GOLD
2025-01-20 12:47:32, /api/v1/pets, GET, BASIC,450.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:32, /api/v1/pets/{id}, GET, PLATINUM,521.0,/api/v1/pets/{id}_GET_PLATINUM
2025-01-20 12:47:32, /api/v1/pets, GET, BASIC,516.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:32, /api/v1/pets/{id}, GET, GOLD,254.0,/api/v1/pets/{id}_GET_GOLD
2025-01-20 12:47:32, /api/v1/pets/{id}, GET, GOLD,180.0,/api/v1/pets/{id}_GET_GOLD
2025-01-20 12:47:32, /api/v1/pets, GET, BASIC,504.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:32, /api/v1/pets, GET, BASIC,503.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:32, /api/v1/pets, GET, BASIC,365.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:32, /api/v1/pets, GET, BASIC,512.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:32, /api/v1/pets, GET, BASIC,283.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:32, /api/v1/pets/{id}, GET, GOLD,430.0,/api/v1/pets/{id}_GET_GOLD
2025-01-20 12:47:32, /api/v1/pets, GET, BASIC,14.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:32, /api/v1/pets, GET, BASIC,567.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:32, /api/v1/pets, GET, BASIC,354.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:32, /api/v1/pets, GET, BASIC,405.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:32, /api/v1/vets/vademecum/illnesses, GET, GOLD,117.0,/api/v1/vets/vademecum/illnesses_GET_GOLD
2025-01-20 12:47:32, /api/v1/pets, GET, BASIC,457.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:33, /api/v1/pets, POST, GOLD,192.0,/api/v1/pets_POST_GOLD
2025-01-20 12:47:33, /api/v1/pets, GET, BASIC,346.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:33, /api/v1/pets, GET, PLATINUM,628.0,/api/v1/pets_GET_PLATINUM
2025-01-20 12:47:33, /api/v1/pets/{id}, GET, GOLD,52.0,/api/v1/pets/{id}_GET_GOLD
2025-01-20 12:47:33, /api/v1/pets, GET, BASIC,22.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:33, /api/v1/pets/{id}, GET, PLATINUM,384.0,/api/v1/pets/{id}_GET_PLATINUM
2025-01-20 12:47:33, /api/v1/pets, GET, BASIC,299.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:33, /api/v1/pets, GET, BASIC,75.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:33, /api/v1/pets/{id}, GET, GOLD,237.0,/api/v1/pets/{id}_GET_GOLD
2025-01-20 12:47:33, /api/v1/pets, GET, BASIC,292.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:33, /api/v1/pets, GET, BASIC,246.0,/api/v1/pets_GET_BASIC
2025-01-20 12:47:33, /api/v1/pets, POST, PLATINUM,173.0,/api/v1/pets_POST_PLATINUM
