Timestamp,URI,Method,Pricing,Elapsed Time,CPU Load,Memory Load,Identifier
2025-01-15 13:43:51, /api/v1/pets, POST, GOLD,550.0,86.67,4.58672,/api/v1/pets_POST_GOLD
2025-01-15 13:43:56, /api/v1/pets/{id}, DELETE, BASIC,503.0,87.5,4.58696,/api/v1/pets/{id}_DELETE_BASIC
2025-01-15 13:43:56, /api/v1/pets, POST, BASIC,288.0,87.5,4.58696,/api/v1/pets_POST_BASIC
2025-01-15 13:44:11, /api/v1/pets, GET, BASIC,291.0,86.67,4.589844,/api/v1/pets_GET_BASIC
2025-01-15 13:44:11, /api/v1/pets, GET, BASIC,492.0,86.67,4.589844,/api/v1/pets_GET_BASIC
2025-01-15 13:44:46, /api/v1/vets/vademecum/illnesses, GET, PLATINUM,456.0,85.71,4.622768,/api/v1/vets/vademecum/illnesses_GET_PLATINUM
2025-01-15 13:44:26, /api/v1/pets/{id}, DELETE, BASIC,674.0,83.33,4.590145,/api/v1/pets/{id}_DELETE_BASIC
2025-01-15 13:44:46, /api/v1/pets/types, GET, GOLD,645.0,85.71,4.622768,/api/v1/pets/types_GET_GOLD
2025-01-15 13:44:36, /api/v1/pets/{id}, GET, GOLD,486.0,90.0,4.590504,/api/v1/pets/{id}_GET_GOLD
2025-01-15 13:44:46, /api/v1/pets, GET, BASIC,613.0,85.71,4.622768,/api/v1/pets_GET_BASIC
2025-01-15 13:44:36, /api/v1/pets/types, GET, BASIC,284.0,90.0,4.590504,/api/v1/pets/types_GET_BASIC
2025-01-15 13:44:46, /api/v1/pets, GET, PLATINUM,638.0,85.71,4.622768,/api/v1/pets_GET_PLATINUM
2025-01-15 13:44:46, /api/v1/pets/{id}, DELETE, GOLD,432.0,85.71,4.622768,/api/v1/pets/{id}_DELETE_GOLD
2025-01-15 13:44:46, /api/v1/pets/types, GET, BASIC,859.0,85.71,4.622768,/api/v1/pets/types_GET_BASIC
2025-01-15 13:44:31, /api/v1/pets, POST, BASIC,517.0,90.63,4.590084,/api/v1/pets_POST_BASIC
2025-01-15 13:44:46, /api/v1/pets, GET, BASIC,633.0,85.71,4.622768,/api/v1/pets_GET_BASIC
2025-01-15 13:44:46, /api/v1/pets/types, GET, GOLD,756.0,85.71,4.622768,/api/v1/pets/types_GET_GOLD
2025-01-15 13:44:46, /api/v1/pets/{id}/visits, POST, GOLD,411.0,85.71,4.622768,/api/v1/pets/{id}/visits_POST_GOLD
2025-01-15 13:44:21, /api/v1/pets, POST, BASIC,523.0,90.0,4.590084,/api/v1/pets_POST_BASIC
2025-01-15 13:44:26, /api/v1/pets, POST, BASIC,287.0,83.33,4.590145,/api/v1/pets_POST_BASIC
2025-01-15 13:44:26, /api/v1/vets/vademecum/illnesses, GET, GOLD,279.0,83.33,4.590145,/api/v1/vets/vademecum/illnesses_GET_GOLD
2025-01-15 13:44:36, /api/v1/pets, POST, GOLD,458.0,90.0,4.590504,/api/v1/pets_POST_GOLD
2025-01-15 13:44:46, /api/v1/pets/types, GET, BASIC,708.0,85.71,4.622768,/api/v1/pets/types_GET_BASIC
2025-01-15 13:44:26, /api/v1/pets, GET, BASIC,666.0,83.33,4.590145,/api/v1/pets_GET_BASIC
2025-01-15 13:44:26, /api/v1/pets, GET, BASIC,541.0,83.33,4.590145,/api/v1/pets_GET_BASIC
2025-01-15 13:44:46, /api/v1/pets, GET, BASIC,930.0,85.71,4.622768,/api/v1/pets_GET_BASIC
2025-01-15 13:44:46, /api/v1/pets, GET, BASIC,362.0,85.71,4.622768,/api/v1/pets_GET_BASIC
2025-01-15 13:44:46, /api/v1/pets, GET, BASIC,775.0,85.71,4.622768,/api/v1/pets_GET_BASIC
2025-01-15 13:44:26, /api/v1/pets/{id}, DELETE, GOLD,523.0,83.33,4.590145,/api/v1/pets/{id}_DELETE_GOLD
2025-01-15 13:44:26, /api/v1/pets, GET, BASIC,261.0,83.33,4.590145,/api/v1/pets_GET_BASIC
2025-01-15 13:44:46, /api/v1/pets, GET, BASIC,623.0,85.71,4.622768,/api/v1/pets_GET_BASIC
2025-01-15 13:44:46, /api/v1/pets, GET, BASIC,880.0,85.71,4.622768,/api/v1/pets_GET_BASIC
2025-01-15 13:44:26, /api/v1/pets, GET, BASIC,443.0,83.33,4.590145,/api/v1/pets_GET_BASIC
2025-01-15 13:44:46, /api/v1/vets, GET, GOLD,711.0,85.71,4.622768,/api/v1/vets_GET_GOLD
2025-01-15 13:44:36, /api/v1/pets/types, GET, BASIC,276.0,90.0,4.590504,/api/v1/pets/types_GET_BASIC
2025-01-15 13:44:36, /api/v1/pets, GET, BASIC,236.0,90.0,4.590504,/api/v1/pets_GET_BASIC
2025-01-15 13:44:26, /api/v1/pets, GET, BASIC,499.0,83.33,4.590145,/api/v1/pets_GET_BASIC
2025-01-15 13:44:26, /api/v1/pets, GET, PLATINUM,659.0,83.33,4.590145,/api/v1/pets_GET_PLATINUM
2025-01-15 13:44:46, /api/v1/pets/{id}, DELETE, BASIC,666.0,85.71,4.622768,/api/v1/pets/{id}_DELETE_BASIC
2025-01-15 13:44:36, /api/v1/pets, POST, PLATINUM,289.0,90.0,4.590504,/api/v1/pets_POST_PLATINUM
2025-01-15 13:44:46, /api/v1/pets, GET, BASIC,255.0,85.71,4.622768,/api/v1/pets_GET_BASIC
2025-01-15 13:44:26, /api/v1/pets/{id}, DELETE, GOLD,615.0,83.33,4.590145,/api/v1/pets/{id}_DELETE_GOLD
2025-01-15 13:44:46, /api/v1/pets, GET, BASIC,478.0,85.71,4.622768,/api/v1/pets_GET_BASIC
2025-01-15 13:44:21, /api/v1/pets, GET, GOLD,427.0,90.0,4.590084,/api/v1/pets_GET_GOLD
2025-01-15 13:44:26, /api/v1/consultations/{id}/tickets, POST, PLATINUM,467.0,83.33,4.590145,/api/v1/consultations/{id}/tickets_POST_PLATINUM
2025-01-15 13:44:46, /api/v1/pets, POST, PLATINUM,725.0,85.71,4.622768,/api/v1/pets_POST_PLATINUM
2025-01-15 13:44:26, /api/v1/pets, POST, BASIC,324.0,83.33,4.590145,/api/v1/pets_POST_BASIC
2025-01-15 13:44:46, /api/v1/pets/types, GET, BASIC,637.0,85.71,4.622768,/api/v1/pets/types_GET_BASIC
2025-01-15 13:44:26, /api/v1/pets/{id}, GET, GOLD,517.0,83.33,4.590145,/api/v1/pets/{id}_GET_GOLD
2025-01-15 13:44:26, /api/v1/pets, POST, BASIC,445.0,83.33,4.590145,/api/v1/pets_POST_BASIC
2025-01-15 13:44:26, /api/v1/pets, GET, PLATINUM,544.0,83.33,4.590145,/api/v1/pets_GET_PLATINUM
2025-01-15 13:45:01, /api/v1/pets/{id}, DELETE, BASIC,577.0,85.71,4.623489,/api/v1/pets/{id}_DELETE_BASIC
2025-01-15 13:45:11, /api/v1/pets, POST, BASIC,42.0,83.33,4.624203,/api/v1/pets_POST_BASIC
2025-01-15 13:45:01, /api/v1/pets, GET, BASIC,866.0,85.71,4.623489,/api/v1/pets_GET_BASIC
2025-01-15 13:45:01, /api/v1/pets/{id}/visits, POST, GOLD,603.0,85.71,4.623489,/api/v1/pets/{id}/visits_POST_GOLD
2025-01-15 13:45:06, /api/v1/pets/types, GET, BASIC,707.0,83.33,4.624203,/api/v1/pets/types_GET_BASIC
2025-01-15 13:45:16, /api/v1/pets/types, GET, GOLD,431.0,84.85,4.624443,/api/v1/pets/types_GET_GOLD
2025-01-15 13:45:06, /api/v1/pets, GET, BASIC,878.0,83.33,4.624203,/api/v1/pets_GET_BASIC
2025-01-15 13:44:51, /api/v1/pets, GET, BASIC,321.0,89.66,4.623188,/api/v1/pets_GET_BASIC
2025-01-15 13:45:11, /api/v1/pets, GET, BASIC,292.0,83.33,4.624203,/api/v1/pets_GET_BASIC
2025-01-15 13:44:56, /api/v1/pets, GET, GOLD,877.0,87.1,4.623249,/api/v1/pets_GET_GOLD
2025-01-15 13:44:56, /api/v1/pets, GET, GOLD,632.0,87.1,4.623249,/api/v1/pets_GET_GOLD
2025-01-15 13:45:01, /api/v1/pets/{id}, DELETE, BASIC,563.0,85.71,4.623489,/api/v1/pets/{id}_DELETE_BASIC
2025-01-15 13:44:56, /api/v1/pets, GET, BASIC,304.0,87.1,4.623249,/api/v1/pets_GET_BASIC
2025-01-15 13:45:06, /api/v1/pets, GET, PLATINUM,464.0,83.33,4.624203,/api/v1/pets_GET_PLATINUM
2025-01-15 13:45:16, /api/v1/pets, GET, BASIC,526.0,84.85,4.624443,/api/v1/pets_GET_BASIC
2025-01-15 13:45:06, /api/v1/pets/types, GET, BASIC,574.0,83.33,4.624203,/api/v1/pets/types_GET_BASIC
2025-01-15 13:45:06, /api/v1/pets/types, GET, BASIC,427.0,83.33,4.624203,/api/v1/pets/types_GET_BASIC
2025-01-15 13:44:56, /api/v1/pets, GET, BASIC,486.0,87.1,4.623249,/api/v1/pets_GET_BASIC
2025-01-15 13:44:56, /api/v1/pets/{id}, DELETE, BASIC,362.0,87.1,4.623249,/api/v1/pets/{id}_DELETE_BASIC
2025-01-15 13:45:16, /api/v1/pets/types, GET, BASIC,946.0,84.85,4.624443,/api/v1/pets/types_GET_BASIC
2025-01-15 13:45:11, /api/v1/pets, GET, GOLD,783.0,83.33,4.624203,/api/v1/pets_GET_GOLD
2025-01-15 13:45:06, /api/v1/pets/{id}, DELETE, BASIC,760.0,83.33,4.624203,/api/v1/pets/{id}_DELETE_BASIC
2025-01-15 13:45:16, /api/v1/pets/types, GET, BASIC,572.0,84.85,4.624443,/api/v1/pets/types_GET_BASIC
2025-01-15 13:45:11, /api/v1/pets, GET, BASIC,496.0,83.33,4.624203,/api/v1/pets_GET_BASIC
2025-01-15 13:45:16, /api/v1/pets/types, GET, BASIC,208.0,84.85,4.624443,/api/v1/pets/types_GET_BASIC
2025-01-15 13:44:51, /api/v1/pets/{id}, DELETE, BASIC,598.0,89.66,4.623188,/api/v1/pets/{id}_DELETE_BASIC
2025-01-15 13:44:51, /api/v1/pets, GET, BASIC,180.0,89.66,4.623188,/api/v1/pets_GET_BASIC
2025-01-15 13:45:01, /api/v1/pets, GET, BASIC,390.0,85.71,4.623489,/api/v1/pets_GET_BASIC
2025-01-15 13:45:11, /api/v1/pets/{id}, DELETE, BASIC,580.0,83.33,4.624203,/api/v1/pets/{id}_DELETE_BASIC
2025-01-15 13:45:16, /api/v1/pets, POST, BASIC,185.0,84.85,4.624443,/api/v1/pets_POST_BASIC
2025-01-15 13:45:16, /api/v1/pets, GET, BASIC,843.0,84.85,4.624443,/api/v1/pets_GET_BASIC
2025-01-15 13:44:56, /api/v1/pets, GET, PLATINUM,512.0,87.1,4.623249,/api/v1/pets_GET_PLATINUM
2025-01-15 13:44:56, /api/v1/pets, GET, GOLD,217.0,87.1,4.623249,/api/v1/pets_GET_GOLD
2025-01-15 13:45:16, /api/v1/pets, GET, GOLD,833.0,84.85,4.624443,/api/v1/pets_GET_GOLD
2025-01-15 13:45:01, /api/v1/pets, GET, BASIC,633.0,85.71,4.623489,/api/v1/pets_GET_BASIC
2025-01-15 13:45:01, /api/v1/vets/vademecum/illnesses, GET, GOLD,501.0,85.71,4.623489,/api/v1/vets/vademecum/illnesses_GET_GOLD
2025-01-15 13:44:51, /api/v1/pets/types, GET, BASIC,438.0,89.66,4.623188,/api/v1/pets/types_GET_BASIC
2025-01-15 13:45:06, /api/v1/pets, GET, BASIC,911.0,83.33,4.624203,/api/v1/pets_GET_BASIC
2025-01-15 13:45:11, /api/v1/pets, GET, BASIC,561.0,83.33,4.624203,/api/v1/pets_GET_BASIC
2025-01-15 13:45:11, /api/v1/pets/types, GET, PLATINUM,461.0,83.33,4.624203,/api/v1/pets/types_GET_PLATINUM
2025-01-15 13:44:51, /api/v1/pets, POST, GOLD,450.0,89.66,4.623188,/api/v1/pets_POST_GOLD
2025-01-15 13:45:06, /api/v1/pets, GET, BASIC,347.0,83.33,4.624203,/api/v1/pets_GET_BASIC
2025-01-15 13:44:56, /api/v1/pets, GET, BASIC,796.0,87.1,4.623249,/api/v1/pets_GET_BASIC
2025-01-15 13:45:01, /api/v1/pets, GET, BASIC,230.0,85.71,4.623489,/api/v1/pets_GET_BASIC
2025-01-15 13:44:56, /api/v1/pets/{id}, DELETE, BASIC,924.0,87.1,4.623249,/api/v1/pets/{id}_DELETE_BASIC
2025-01-15 13:45:06, /api/v1/pets, GET, BASIC,466.0,83.33,4.624203,/api/v1/pets_GET_BASIC
2025-01-15 13:45:11, /api/v1/pets, POST, BASIC,320.0,83.33,4.624203,/api/v1/pets_POST_BASIC
2025-01-15 13:45:06, /api/v1/pets, GET, GOLD,278.0,83.33,4.624203,/api/v1/pets_GET_GOLD
2025-01-15 13:45:06, /api/v1/pets, GET, BASIC,352.0,83.33,4.624203,/api/v1/pets_GET_BASIC
2025-01-15 13:45:06, /api/v1/pets, GET, PLATINUM,907.0,83.33,4.624203,/api/v1/pets_GET_PLATINUM
2025-01-15 13:45:06, /api/v1/pets/{id}, DELETE, BASIC,773.0,83.33,4.624203,/api/v1/pets/{id}_DELETE_BASIC
2025-01-15 13:44:51, /api/v1/pets/types, GET, PLATINUM,779.0,89.66,4.623188,/api/v1/pets/types_GET_PLATINUM
2025-01-15 13:45:11, /api/v1/pets/{id}, DELETE, BASIC,602.0,83.33,4.624203,/api/v1/pets/{id}_DELETE_BASIC
2025-01-15 13:44:56, /api/v1/pets, POST, BASIC,465.0,87.1,4.623249,/api/v1/pets_POST_BASIC
2025-01-15 13:45:06, /api/v1/pets, GET, BASIC,138.0,83.33,4.624203,/api/v1/pets_GET_BASIC
2025-01-15 13:45:06, /api/v1/pets/types, GET, PLATINUM,296.0,83.33,4.624203,/api/v1/pets/types_GET_PLATINUM
2025-01-15 13:45:06, /api/v1/pets/types, GET, BASIC,300.0,83.33,4.624203,/api/v1/pets/types_GET_BASIC
2025-01-15 13:45:16, /api/v1/pets, GET, BASIC,805.0,84.85,4.624443,/api/v1/pets_GET_BASIC
2025-01-15 13:45:16, /api/v1/pets, GET, BASIC,365.0,84.85,4.624443,/api/v1/pets_GET_BASIC
2025-01-15 13:44:51, /api/v1/pets, POST, BASIC,416.0,89.66,4.623188,/api/v1/pets_POST_BASIC
2025-01-15 13:45:01, /api/v1/pets/{id}, DELETE, BASIC,534.0,85.71,4.623489,/api/v1/pets/{id}_DELETE_BASIC
2025-01-15 13:45:06, /api/v1/pets, GET, BASIC,686.0,83.33,4.624203,/api/v1/pets_GET_BASIC
2025-01-15 13:45:01, /api/v1/pets/{id}, DELETE, PLATINUM,753.0,85.71,4.623489,/api/v1/pets/{id}_DELETE_PLATINUM
2025-01-15 13:45:11, /api/v1/pets, GET, GOLD,393.0,83.33,4.624203,/api/v1/pets_GET_GOLD
2025-01-15 13:44:51, /api/v1/pets, GET, BASIC,441.0,89.66,4.623188,/api/v1/pets_GET_BASIC
2025-01-15 13:45:06, /api/v1/pets, GET, GOLD,297.0,83.33,4.624203,/api/v1/pets_GET_GOLD
2025-01-15 13:45:16, /api/v1/pets/{id}, DELETE, PLATINUM,622.0,84.85,4.624443,/api/v1/pets/{id}_DELETE_PLATINUM
2025-01-15 13:45:16, /api/v1/pets/types, GET, BASIC,234.0,84.85,4.624443,/api/v1/pets/types_GET_BASIC
2025-01-15 13:45:11, /api/v1/pets, POST, BASIC,603.0,83.33,4.624203,/api/v1/pets_POST_BASIC
2025-01-15 13:44:51, /api/v1/pets, GET, BASIC,620.0,89.66,4.623188,/api/v1/pets_GET_BASIC
2025-01-15 13:45:06, /api/v1/pets/types, GET, BASIC,911.0,83.33,4.624203,/api/v1/pets/types_GET_BASIC
2025-01-15 13:44:56, /api/v1/pets, POST, BASIC,704.0,87.1,4.623249,/api/v1/pets_POST_BASIC
2025-01-15 13:44:56, /api/v1/pets, GET, GOLD,266.0,87.1,4.623249,/api/v1/pets_GET_GOLD
2025-01-15 13:45:11, /api/v1/pets/{id}/visits, POST, PLATINUM,710.0,83.33,4.624203,/api/v1/pets/{id}/visits_POST_PLATINUM
2025-01-15 13:45:06, /api/v1/pets, GET, BASIC,398.0,83.33,4.624203,/api/v1/pets_GET_BASIC
2025-01-15 13:45:11, /api/v1/pets, GET, BASIC,391.0,83.33,4.624203,/api/v1/pets_GET_BASIC
2025-01-15 13:45:11, /api/v1/pets, GET, GOLD,721.0,83.33,4.624203,/api/v1/pets_GET_GOLD
2025-01-15 13:45:11, /api/v1/pets/{id}, GET, PLATINUM,646.0,83.33,4.624203,/api/v1/pets/{id}_GET_PLATINUM
2025-01-15 13:44:56, /api/v1/pets, GET, BASIC,569.0,87.1,4.623249,/api/v1/pets_GET_BASIC
2025-01-15 13:45:06, /api/v1/pets, POST, PLATINUM,353.0,83.33,4.624203,/api/v1/pets_POST_PLATINUM
2025-01-15 13:45:16, /api/v1/pets/types, GET, GOLD,839.0,84.85,4.624443,/api/v1/pets/types_GET_GOLD
2025-01-15 13:44:56, /api/v1/pets, GET, BASIC,925.0,87.1,4.623249,/api/v1/pets_GET_BASIC
2025-01-15 13:45:16, /api/v1/pets, GET, BASIC,827.0,84.85,4.624443,/api/v1/pets_GET_BASIC
2025-01-15 13:45:06, /api/v1/pets, GET, GOLD,676.0,83.33,4.624203,/api/v1/pets_GET_GOLD
2025-01-15 13:44:51, /api/v1/pets, GET, BASIC,421.0,89.66,4.623188,/api/v1/pets_GET_BASIC
2025-01-15 13:45:16, /api/v1/pets, POST, BASIC,589.0,84.85,4.624443,/api/v1/pets_POST_BASIC
2025-01-15 13:45:11, /api/v1/pets/{id}, DELETE, BASIC,603.0,83.33,4.624203,/api/v1/pets/{id}_DELETE_BASIC
2025-01-15 13:45:11, /api/v1/pets, GET, GOLD,678.0,83.33,4.624203,/api/v1/pets_GET_GOLD
2025-01-15 13:44:51, /api/v1/pets, GET, PLATINUM,304.0,89.66,4.623188,/api/v1/pets_GET_PLATINUM
2025-01-15 13:45:11, /api/v1/pets, GET, BASIC,662.0,83.33,4.624203,/api/v1/pets_GET_BASIC
2025-01-15 13:45:16, /api/v1/pets/types, GET, BASIC,450.0,84.85,4.624443,/api/v1/pets/types_GET_BASIC
2025-01-15 13:45:16, /api/v1/pets/types, GET, BASIC,537.0,84.85,4.624443,/api/v1/pets/types_GET_BASIC
2025-01-15 13:45:11, /api/v1/pets, GET, BASIC,496.0,83.33,4.624203,/api/v1/pets_GET_BASIC
2025-01-15 13:44:56, /api/v1/pets, GET, BASIC,300.0,87.1,4.623249,/api/v1/pets_GET_BASIC
2025-01-15 13:45:11, /api/v1/pets, GET, BASIC,664.0,83.33,4.624203,/api/v1/pets_GET_BASIC
2025-01-15 13:44:51, /api/v1/pets, GET, BASIC,306.0,89.66,4.623188,/api/v1/pets_GET_BASIC
2025-01-15 13:45:16, /api/v1/vets, GET, PLATINUM,612.0,84.85,4.624443,/api/v1/vets_GET_PLATINUM
2025-01-15 13:45:06, /api/v1/pets, GET, GOLD,355.0,83.33,4.624203,/api/v1/pets_GET_GOLD
2025-01-15 13:45:11, /api/v1/pets/{id}, DELETE, BASIC,930.0,83.33,4.624203,/api/v1/pets/{id}_DELETE_BASIC
2025-01-15 13:45:11, /api/v1/pets/{id}, DELETE, BASIC,244.0,83.33,4.624203,/api/v1/pets/{id}_DELETE_BASIC
2025-01-15 13:44:56, /api/v1/pets/types, GET, PLATINUM,189.0,87.1,4.623249,/api/v1/pets/types_GET_PLATINUM
2025-01-15 13:44:51, /api/v1/pets, POST, BASIC,338.0,89.66,4.623188,/api/v1/pets_POST_BASIC
2025-01-15 13:45:06, /api/v1/pets/{id}, DELETE, BASIC,684.0,83.33,4.624203,/api/v1/pets/{id}_DELETE_BASIC
2025-01-15 13:45:16, /api/v1/pets, GET, BASIC,426.0,84.85,4.624443,/api/v1/pets_GET_BASIC
2025-01-15 13:45:16, /api/v1/pets, GET, BASIC,536.0,84.85,4.624443,/api/v1/pets_GET_BASIC
2025-01-15 13:45:06, /api/v1/pets, GET, BASIC,306.0,83.33,4.624203,/api/v1/pets_GET_BASIC
2025-01-15 13:45:16, /api/v1/pets, GET, BASIC,868.0,84.85,4.624443,/api/v1/pets_GET_BASIC
2025-01-15 13:45:01, /api/v1/pets/types, GET, BASIC,825.0,85.71,4.623489,/api/v1/pets/types_GET_BASIC
2025-01-15 13:45:01, /api/v1/pets, GET, GOLD,846.0,85.71,4.623489,/api/v1/pets_GET_GOLD
2025-01-15 13:45:16, /api/v1/pets/types, GET, BASIC,382.0,84.85,4.624443,/api/v1/pets/types_GET_BASIC
2025-01-15 13:45:16, /api/v1/pets/types, GET, PLATINUM,210.0,84.85,4.624443,/api/v1/pets/types_GET_PLATINUM
2025-01-15 13:45:01, /api/v1/pets, GET, BASIC,378.0,85.71,4.623489,/api/v1/pets_GET_BASIC
2025-01-15 13:44:56, /api/v1/pets, GET, GOLD,726.0,87.1,4.623249,/api/v1/pets_GET_GOLD
2025-01-15 13:45:06, /api/v1/vets, GET, PLATINUM,659.0,83.33,4.624203,/api/v1/vets_GET_PLATINUM
2025-01-15 13:44:56, /api/v1/pets/types, GET, BASIC,826.0,87.1,4.623249,/api/v1/pets/types_GET_BASIC
2025-01-15 13:44:56, /api/v1/pets/{id}, DELETE, BASIC,580.0,87.1,4.623249,/api/v1/pets/{id}_DELETE_BASIC
2025-01-15 13:45:06, /api/v1/pets, GET, BASIC,105.0,83.33,4.624203,/api/v1/pets_GET_BASIC
2025-01-15 13:45:21, /api/v1/pets, GET, BASIC,681.0,82.35,4.624683,/api/v1/pets_GET_BASIC
2025-01-15 13:45:31, /api/v1/pets, GET, BASIC,390.0,82.14,4.624683,/api/v1/pets_GET_BASIC
2025-01-15 13:45:21, /api/v1/pets, POST, BASIC,336.0,82.35,4.624683,/api/v1/pets_POST_BASIC
2025-01-15 13:45:26, /api/v1/pets/types, GET, GOLD,731.0,87.88,4.624683,/api/v1/pets/types_GET_GOLD
2025-01-15 13:45:26, /api/v1/pets, GET, BASIC,459.0,87.88,4.624683,/api/v1/pets_GET_BASIC
2025-01-15 13:45:21, /api/v1/pets/{id}, DELETE, GOLD,739.0,82.35,4.624683,/api/v1/pets/{id}_DELETE_GOLD
2025-01-15 13:45:21, /api/v1/pets, POST, GOLD,610.0,82.35,4.624683,/api/v1/pets_POST_GOLD
2025-01-15 13:45:41, /api/v1/pets/{id}, DELETE, BASIC,932.0,85.71,4.624924,/api/v1/pets/{id}_DELETE_BASIC
2025-01-15 13:45:41, /api/v1/pets/{id}, GET, GOLD,532.0,85.71,4.624924,/api/v1/pets/{id}_GET_GOLD
2025-01-15 13:45:26, /api/v1/pets, GET, BASIC,303.0,87.88,4.624683,/api/v1/pets_GET_BASIC
2025-01-15 13:45:36, /api/v1/pets, GET, BASIC,441.0,83.87,4.624924,/api/v1/pets_GET_BASIC
2025-01-15 13:45:31, /api/v1/pets/{id}, DELETE, BASIC,155.0,82.14,4.624683,/api/v1/pets/{id}_DELETE_BASIC
2025-01-15 13:45:26, /api/v1/pets, GET, BASIC,490.0,87.88,4.624683,/api/v1/pets_GET_BASIC
2025-01-15 13:45:31, /api/v1/pets/types, GET, BASIC,936.0,82.14,4.624683,/api/v1/pets/types_GET_BASIC
2025-01-15 13:45:36, /api/v1/pets, GET, BASIC,214.0,83.87,4.624924,/api/v1/pets_GET_BASIC
2025-01-15 13:45:41, /api/v1/pets, GET, BASIC,846.0,85.71,4.624924,/api/v1/pets_GET_BASIC
